subject_id,SC_mean_T1,SC_start_T2,SC_transfer,OC_mean_T1,OC_start_T2,OC_transfer,prevChoice_mean_T1,prevChoice_start_T2,prevChoice_transfer
644963b432e6a701b58ea4ac,0.15490631078177608,0.15501904566589308,0.00011273488411700505,0.1678345218093135,0.16768070738290017,-0.00015381442641332344,-1.6820951493781415,-0.27286325263026096,1.4092318967478805
6551469abe377d3646c6cd6e,-0.07872833460154269,-0.1713916400799021,-0.09266330547835941,0.0878044458982345,0.09131946622708968,0.0035150203288551868,-0.8363729095280515,-0.47184920616009984,0.3645237033679517
65c242831388550b0a42bd25,-0.6070971306819566,-0.8604211160861099,-0.25332398540415335,2.5323755543278477,2.5327171469464655,0.0003415926186178808,0.2642847757840062,0.26959373916671364,0.005308963382707421
66009cc9d723785b43dc5552,2.699874026466987,1.1065448544804137,-1.5933291719865734,0.33105989714605133,-0.5326721616756931,-0.8637320588217444,0.4187429748238779,0.419527423082359,0.0007844482584811185
6606d4f4acdc3a6b8200c0ee,-2.0053663805401216,-2.0077446757612285,-0.0023782952211068853,1.4491477190312847,1.4742077016983612,0.02505998266707654,-4.926609174626714,-4.928131467520667,-0.0015222928939531144
66854df2e5fef4239ff63a7d,0.2804358280583797,0.2803274241365642,-0.00010840392181549197,0.3056544978169957,1.2443841452857651,0.9387296474687694,-1.3797031708875196,0.5770647624276244,1.956767933315144
668e8b2d29cef7917c9b19bd,1.3457789356719,-3.2150175752153665,-4.560796510887267,-0.09307989918164675,-0.09580118509684307,-0.0027212859151963253,-0.17052932448337277,-0.1698939459247484,0.000635378558624361
669053bbebafdd430e770142,1.5733121768591611,1.5756686983122485,0.0023565214530874012,1.4996741637419613,-1.5190770146556716,-3.0187511783976326,-0.1329533560586395,-0.13317236941137808,-0.00021901335273857847
66b76713e0b9b4578e06bb8a,-1.5016518534903,-12.247222045953501,-10.745570192463202,5.504004482529848,7.185269657038805,1.6812651745089564,-1.2766428634019271,-1.273571467078947,0.0030713963229800356
66c20b634a3b292d25596fbc,1.467266952976031,-0.46191439576692056,-1.9291813487429514,10.77174787083294,5.951183005346265,-4.820564865486674,-0.5147410240352691,-0.5143607615286541,0.0003802625066150478
66c605bf16b21d64057a018b,-0.32442002879976195,0.1495623827048484,0.47398241150461035,1.1497671549834714,0.3284099933896381,-0.8213571615938333,-1.9685785647394902,-0.359667896691351,1.6089106680481393
66def1304e37adb3349f648f,2.8127145362600885,0.02402362346591789,-2.788690912794171,1.709961628015813,-0.33075524671116163,-2.0407168747269746,-0.005812610188979028,-1.7408205142541124,-1.7350079040651334
66f69dcc061074dacb886b52,-0.1632591011498045,-0.1662856238551172,-0.003026522705312701,-0.07626802613832519,-0.18947863542750243,-0.11321060928917724,-0.8323345635243982,-0.06711158564104969,0.7652229778833485
66fad26e4b07f6149ceb136d,0.27117693022891476,0.2710876460373345,-8.928419158027445e-05,2.811214507507434,0.23334357142255313,-2.5778709360848806,-0.8551854907337498,-0.8556273632925058,-0.0004418725587559402
66fbf4af6d1c61e9435fe2bb,-0.08339897082748253,-0.08107996923068017,0.0023190015968023586,6.44452173417641,4.888673893042137,-1.5558478411342733,-2.225499402576124,-2.225981883049839,-0.000482480473714908
6716152e33a2af901d7e9196,4.81073660438736,4.8107996106473445,6.300625998445497e-05,-0.5063322150021674,-0.7096271632060375,-0.20329494820387006,-0.38454491130263263,-0.3849101213597358,-0.00036521005710316023
